amenities,host_response_rate,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,summary_len,houserules_len,Manhattan,Brooklyn,Queens,Others,Entire_home,Private_room,Shared_room,price
20,0.84,1,2,1,1,300,30,1,30,157,48,87,0.79,70,169,1,0,0,0,0,1,0,73
22,0.84,2,2,1,1,300,30,1,30,122,61,90,1,68,169,1,0,0,0,0,1,0,87
22,0.84,1,2,1,1,300,30,1,30,145,60,88,0.99,94,172,1,0,0,0,0,1,0,74
35,1,2,1,1,2,300,125,1,0,24,49,96,1.06,51,30,1,0,0,0,1,0,0,199
14,1,4,1,1,2,1000,50,2,0,0,5,100,0.09,22,1,1,0,0,0,1,0,0,160
19,0.98,5,1,2,3,1000,150,1,0,360,7,84,0.13,41,1,1,0,0,0,1,0,0,195
36,1,4,1,1,2,100,80,2,15,193,123,91,2.03,36,180,0,1,0,0,1,0,0,175
14,0.7,4,1,1,1,400,75,2,15,42,33,99,1.39,80,36,1,0,0,0,1,0,0,95
39,1,4,1,1,3,300,60,1,15,306,72,91,1.22,37,117,0,0,1,0,1,0,0,100
39,1,1,1,1,0,0,20,1,35,292,8,91,0.3,48,19,0,1,0,0,0,1,0,45
29,1,2,1,1,1,100,50,1,10,3,13,97,0.27,44,21,0,1,0,0,0,1,0,68
8,1,6,1,2,5,500,200,1,0,245,9,82,0.17,41,51,1,0,0,0,1,0,0,136
25,1,1,1,1,1,0,55,1,0,13,135,99,2.25,49,32,1,0,0,0,0,1,0,125
24,0.84,1,2,1,1,300,30,1,30,167,56,93,0.92,67,172,1,0,0,0,0,1,0,82
15,1,3,1.5,1,2,250,150,3,30,6,107,97,1.78,78,66,0,1,0,0,1,0,0,117
16,0.84,1,2,1,1,300,30,1,30,143,55,93,1.02,66,169,1,0,0,0,0,1,0,71
6,1,4,2,2,0,600,50,1,0,9,10,98,0.16,51,1,1,0,0,0,1,0,0,390
10,0.94,2,1,1,1,500,0,1,0,310,10,94,0.21,1,104,1,0,0,0,1,0,0,95
10,0.8,6,1,2,5,550,120,3,15,307,73,98,1.31,44,23,0,1,0,0,1,0,0,180
59,1,1,1,1,1,100,0,1,0,259,180,94,2.98,86,169,1,0,0,0,0,1,0,69
33,1,2,1,1,1,150,75,2,50,43,47,97,0.89,58,22,0,1,0,0,1,0,0,134
21,1,1,1,1,1,0,25,1,40,67,9,83,0.26,77,75,0,1,0,0,0,1,0,45
22,1,3,1,1,1,450,115,2,25,147,3,93,0.05,92,37,1,0,0,0,1,0,0,200
9,1,1,1,1,1,100,50,1,0,329,52,97,0.9,44,12,1,0,0,0,0,1,0,90
67,1,6,1,2,4,500,100,4,0,338,117,94,1.95,1,19,0,0,1,0,1,0,0,170
16,1,6,1,2,3,200,80,2,25,290,176,98,2.97,38,44,0,1,0,0,1,0,0,165
14,0.82,1,2.5,1,1,0,50,1,10,331,9,100,0.18,62,13,0,1,0,0,0,1,0,30
15,1,4,1,1,2,150,75,1,0,227,136,92,2.25,28,51,0,1,0,0,1,0,0,130
12,1,4,1,1,0,200,75,2,40,258,81,94,1.36,43,7,1,0,0,0,1,0,0,120
24,1,4,1,1,0,100,75,2,10,338,84,92,1.61,75,58,0,1,0,0,0,1,0,120
18,0.83,1,1,1,1,300,50,1,0,364,20,94,0.39,36,5,1,0,0,0,0,1,0,170
18,1,4,1,0,2,500,50,2,25,260,89,96,1.5,43,19,0,1,0,0,1,0,0,124
23,0.8,3,1,0,1,1000,120,2,25,133,16,96,0.28,17,1,1,0,0,0,1,0,0,104
23,0.8,3,1,0,1,750,100,2,25,134,14,97,0.23,32,1,1,0,0,0,1,0,0,99
19,1,2,1,1,1,0,30,1,7,172,159,96,2.76,74,81,1,0,0,0,0,1,0,72
4,0.98,3,1,1,2,1000,150,1,0,281,12,92,0.21,1,1,1,0,0,0,1,0,0,170
5,1,2,1,1,1,750,0,2,50,302,15,96,0.26,74,5,0,1,0,0,1,0,0,150
22,0.59,2,1,1,0,185,25,1,20,0,13,97,1.08,50,20,1,0,0,0,0,1,0,39
25,0.9,2,1,1,1,0,40,2,15,0,81,92,1.58,83,36,0,0,1,0,0,1,0,49
65,1,2,1,1,1,300,125,2,55,356,12,98,0.47,76,117,0,0,1,0,1,0,0,199
7,0.75,3,1,0,1,300,80,2,30,6,32,97,0.53,59,2,1,0,0,0,1,0,0,195
39,1,1,1,1,1,99,25,1,0,0,150,95,2.84,49,20,1,0,0,0,0,1,0,99
54,1,2,1,1,1,100,30,1,0,137,167,98,2.85,90,189,1,0,0,0,0,1,0,68
12,0.94,2,1,1,1,500,0,1,0,309,6,97,0.11,1,104,1,0,0,0,1,0,0,87
26,0.94,2,1,1,1,500,0,1,0,317,7,83,0.12,1,104,1,0,0,0,1,0,0,87
17,0.98,4,1,0,3,1000,150,3,45,340,11,92,0.2,3,1,1,0,0,0,1,0,0,150
18,0.98,4,1,1,2,1000,150,1,0,217,7,97,0.14,1,1,1,0,0,0,1,0,0,200
13,0.8,6,1,2,3,0,85,1,0,337,141,91,2.67,37,7,0,1,0,0,1,0,0,165
61,1,2,1,1,1,0,40,2,20,77,43,96,0.89,51,23,0,0,1,0,0,1,0,79
25,1,4,1,1,1,100,30,2,10,291,41,89,0.69,32,85,0,1,0,0,0,1,0,40
19,1,1,1,1,1,200,120,1,0,8,70,95,1.25,44,51,1,0,0,0,0,1,0,115
20,1,4,1.5,1,1,100,30,2,10,328,25,92,0.42,27,63,0,1,0,0,0,1,0,45
48,1,2,2,1,1,0,35,1,20,83,37,91,0.61,18,54,0,1,0,0,0,1,0,72
11,1,1,2,1,1,0,35,1,15,116,43,90,0.71,18,54,0,1,0,0,0,1,0,57
19,1,6,1,2,2,200,85,4,20,311,103,88,1.72,40,32,0,0,1,0,1,0,0,120
61,1,6,1,2,3,0,75,4,50,71,85,99,1.41,34,21,1,0,0,0,1,0,0,249
45,1,3,1,1,1,100,35,2,30,2,18,97,0.3,45,34,0,1,0,0,1,0,0,90
10,1,5,1,2,2,250,120,1,15,5,25,95,0.52,37,10,0,1,0,0,1,0,0,246
24,1,3,2,1,3,300,60,2,15,92,71,99,1.38,81,76,0,1,0,0,1,0,0,150
9,0.82,2,1,1,1,300,40,1,40,112,18,99,0.3,31,4,1,0,0,0,0,1,0,80
20,0.9,1,1,1,1,0,15,2,0,349,55,98,0.93,1,49,1,0,0,0,0,1,0,149
4,0.94,2,1,1,1,500,0,1,0,335,2,100,0.04,1,104,1,0,0,0,1,0,0,130
21,1,4,1,0,2,200,75,3,15,343,62,89,1.06,1,115,0,1,0,0,1,0,0,115
29,1,2,1,1,1,100,0,1,0,356,93,97,1.54,82,168,0,0,1,0,0,1,0,149
6,1,2,1,1,1,0,50,1,0,265,107,92,1.81,40,1,1,0,0,0,0,1,0,105
12,0.94,2,1,1,1,500,0,1,0,365,5,96,0.1,1,104,1,0,0,0,1,0,0,87
8,1,5,1,2,1,1000,200,4,0,262,13,89,0.23,45,51,1,0,0,0,1,0,0,150
41,1,1,2,1,1,500,30,1,20,0,3,100,0.06,70,1,0,1,0,0,0,1,0,50
16,1,2,1,1,1,1000,175,1,0,339,2,100,0.12,29,88,1,0,0,0,1,0,0,185
24,1,6,1,2,3,250,95,4,20,321,51,86,0.86,1,115,0,1,0,0,1,0,0,151
41,0.82,4,1,2,2,250,75,2,25,9,42,92,0.71,23,10,0,1,0,0,1,0,0,85
17,1,2,1,0,1,155,80,1,0,0,17,90,0.29,89,8,1,0,0,0,1,0,0,145
24,1,2,1,1,1,300,75,2,25,4,28,99,0.48,42,131,1,0,0,0,1,0,0,250
24,1,3,1,1,1,0,60,2,30,4,55,96,0.92,37,1,0,1,0,0,1,0,0,145
24,1,1,1.5,1,1,250,20,1,30,224,27,97,0.46,48,14,1,0,0,0,0,1,0,80
32,0.9,3,1,1,1,100,30,2,30,188,46,96,0.78,48,5,0,1,0,0,1,0,0,104
26,1,1,2,1,1,500,30,1,25,92,7,100,0.68,82,15,0,1,0,0,0,1,0,45
21,0.8,2,1,1,1,250,75,1,25,344,34,98,0.58,33,20,1,0,0,0,0,1,0,129
17,1,2,1,1,1,250,35,2,15,291,120,98,2.01,37,8,0,1,0,0,0,1,0,125
22,1,3,1.5,1,1,500,150,2,100,186,7,97,0.26,36,22,0,1,0,0,1,0,0,165
18,0.6,2,1,1,1,200,200,1,0,60,51,95,0.85,49,26,1,0,0,0,1,0,0,120
18,1,3,1,1,2,95,50,1,20,218,73,85,1.21,35,22,0,1,0,0,0,1,0,40
18,1,4,1,1,1,100,25,2,30,340,99,98,1.64,52,186,0,1,0,0,0,1,0,75
11,1,2,1,1,0,100,50,1,60,365,50,92,0.83,44,4,1,0,0,0,0,1,0,150
14,0.94,2,1,1,1,500,0,1,0,288,8,91,0.13,1,104,1,0,0,0,1,0,0,125
29,1,2,1,0,2,195,50,2,25,202,15,92,0.26,24,18,1,0,0,0,1,0,0,89
23,1,2,1,1,1,750,200,1,0,107,26,97,0.66,38,4,1,0,0,0,1,0,0,225
20,1,1,1,1,1,100,25,1,10,340,4,95,0.08,44,12,0,1,0,0,0,1,0,81
3,1,1,1,1,1,0,80,1,20,217,12,78,0.2,40,8,0,1,0,0,0,1,0,59
14,1,2,1,1,1,400,100,2,0,279,1,100,0.3,34,92,0,1,0,0,0,1,0,75
19,1,2,1,1,1,200,100,2,25,212,169,96,2.84,40,177,0,1,0,0,0,1,0,103
9,1,2,1,1,1,250,100,1,0,0,2,100,0.04,50,4,1,0,0,0,1,0,0,125
50,1,4,1,1,2,400,100,4,0,0,25,89,0.42,89,191,1,0,0,0,1,0,0,195
26,0.7,2,1,1,1,500,49,2,49,2,58,99,1.18,38,1,1,0,0,0,1,0,0,189
13,1,4,2,3,3,450,125,1,0,150,1,80,0.03,50,1,1,0,0,0,1,0,0,450
30,1,8,1,2,4,0,100,6,0,0,38,91,0.64,90,191,1,0,0,0,1,0,0,264
19,0.9,2,1,1,1,200,65,1,25,217,20,92,0.33,43,1,0,0,1,0,0,1,0,45
15,1,1,1,1,1,100,10,1,20,333,16,96,0.27,62,36,0,0,1,0,0,1,0,65
44,1,2,1,1,1,200,35,1,10,250,35,98,0.6,38,49,1,0,0,0,0,1,0,39
10,1,4,1,1,2,150,40,4,25,278,79,92,1.33,43,86,0,1,0,0,1,0,0,115
20,1,3,1,1,2,200,100,2,50,220,177,97,2.96,27,1,1,0,0,0,0,1,0,100
19,1,3,1,0,1,100,75,2,25,5,27,87,0.59,44,5,1,0,0,0,1,0,0,129
33,1,2,1.5,1,1,100,20,1,15,365,47,87,0.79,77,171,1,0,0,0,0,1,0,50
18,1,2,1,1,1,200,90,1,0,39,37,83,0.65,95,72,1,0,0,0,1,0,0,140
12,1,2,1,1,1,300,40,1,45,247,32,99,0.55,45,25,0,1,0,0,0,1,0,89
21,1,1,1,1,1,0,0,1,0,269,13,97,0.28,35,31,1,0,0,0,0,1,0,49
14,0.93,2,1,1,1,100,50,1,20,245,174,91,2.93,42,151,1,0,0,0,0,1,0,88
44,1,2,1,1,1,0,30,1,50,311,65,97,1.11,80,1,1,0,0,0,0,1,0,75
9,0.98,5,1,2,3,1000,150,1,0,348,11,91,0.19,1,1,1,0,0,0,1,0,0,170
10,1,2,1,1,2,300,80,1,0,253,12,98,0.21,43,10,1,0,0,0,1,0,0,300
17,1,5,1,3,3,150,75,4,15,254,23,96,0.39,32,15,0,1,0,0,1,0,0,93
17,1,6,2,2,3,1000,150,2,30,332,8,95,0.14,35,41,1,0,0,0,1,0,0,226
36,1,4,1,1,1,250,100,2,25,287,125,96,2.16,41,114,0,1,0,0,1,0,0,145
7,1,1,1,1,1,200,58,1,25,5,138,98,2.32,42,8,1,0,0,0,0,1,0,95
15,1,2,1,1,1,0,0,2,30,365,17,93,0.29,25,15,0,0,1,0,0,1,0,100
33,1,3,1,1,2,200,65,2,25,41,83,98,1.4,42,44,0,1,0,0,1,0,0,125
9,0.81,4,1,1,1,0,75,2,50,50,139,97,2.35,39,23,0,1,0,0,1,0,0,120
14,1,4,1,0,2,150,99,1,0,242,95,92,1.67,39,47,1,0,0,0,1,0,0,129
33,1,2,1,1,1,0,100,2,20,131,133,92,2.22,86,79,0,0,1,0,1,0,0,85
11,1,1,1,1,1,150,25,1,50,297,21,99,0.35,34,75,1,0,0,0,0,1,0,99
29,1,4,1,2,3,400,120,1,0,281,20,94,2.52,77,65,0,1,0,0,1,0,0,150
18,1,4,1,1,4,250,65,4,25,293,132,94,2.23,44,180,0,1,0,0,1,0,0,125
33,1,4,1,1,1,0,66,2,20,69,147,91,2.51,36,5,0,1,0,0,1,0,0,60
5,0.8,2,1,2,1,350,20,1,35,351,15,93,0.25,43,85,0,0,1,0,0,1,0,99
9,1,1,1,1,1,0,30,1,0,203,26,97,0.54,31,40,1,0,0,0,0,1,0,75
6,1,2,1,1,1,100,50,1,20,106,1,100,0.02,29,56,0,1,0,0,0,1,0,140
29,1,6,1,2,4,200,100,6,35,139,72,90,1.28,49,130,1,0,0,0,1,0,0,385
27,1,2,1,1,1,0,40,1,25,309,23,95,0.39,80,48,0,0,1,0,0,1,0,69
36,1,4,1,2,3,300,70,2,30,20,115,99,1.93,46,30,0,1,0,0,1,0,0,185
26,1,2,1,1,1,100,70,1,10,327,125,91,2.1,36,83,1,0,0,0,0,1,0,135
31,1,2,1,1,2,0,65,2,49,0,151,99,2.54,73,39,0,1,0,0,0,1,0,169
31,1,2,2,1,1,200,55,1,20,128,53,98,1.39,30,166,0,1,0,0,0,1,0,38
12,1,2,1,1,1,0,18,1,12,301,53,99,2.16,70,76,0,1,0,0,0,1,0,90
36,1,4,1,2,2,500,99,2,25,247,145,98,2.61,74,56,0,1,0,0,1,0,0,149
20,0.8,2,2,2,2,1000,200,1,0,278,6,97,0.11,36,15,1,0,0,0,1,0,0,125
14,1,2,1,0,1,0,90,1,0,0,8,100,0.15,33,67,0,1,0,0,1,0,0,150
12,1,1,2,1,1,150,40,1,0,365,2,90,0.04,14,73,0,0,1,0,0,1,0,58
29,1,4,1,2,2,730,150,2,25,242,27,95,0.45,37,1,1,0,0,0,1,0,0,383
34,1,2,1,1,1,0,20,1,35,247,14,97,0.4,88,33,0,0,1,0,0,1,0,76
24,1,2,1,1,1,0,129,1,0,23,171,87,3.19,81,14,1,0,0,0,1,0,0,199
25,1,2,1,1,1,500,85,1,0,0,62,97,1.06,80,65,1,0,0,0,1,0,0,99
20,1,4,1,2,2,150,75,1,0,279,133,94,2.51,3,12,0,1,0,0,1,0,0,130
23,1,6,1,2,3,300,100,1,0,294,175,94,3,30,49,0,1,0,0,1,0,0,200
19,1,4,1,2,2,100,50,4,0,32,105,97,4.23,63,66,0,1,0,0,1,0,0,75
9,1,2,1,1,1,100,20,1,5,0,2,90,0.05,79,27,1,0,0,0,0,1,0,80
22,1,2,1,1,0,100,70,1,10,337,72,91,1.21,35,83,1,0,0,0,0,1,0,120
39,0.67,1,2,1,1,100,20,1,40,0,33,94,0.57,89,23,0,1,0,0,0,1,0,100
33,0.83,6,1,2,3,200,85,4,20,255,171,94,2.88,29,26,0,1,0,0,1,0,0,215
41,1,6,2,3,4,500,150,1,0,25,10,100,0.19,70,42,0,1,0,0,1,0,0,300
18,1,2,1,1,1,0,50,1,5,27,20,96,0.37,45,66,0,1,0,0,0,1,0,45
32,1,2,1,2,2,500,50,1,0,144,44,99,0.74,37,87,0,1,0,0,1,0,0,160
13,1,6,1,2,3,250,75,4,25,303,149,92,2.52,15,19,0,1,0,0,1,0,0,152
28,0.78,4,1,1,1,500,150,2,50,121,16,98,0.3,48,54,0,1,0,0,1,0,0,145
27,1,2,1,1,2,200,20,1,40,365,11,94,0.19,45,34,0,1,0,0,0,1,0,120
11,1,3,1,1,2,100,100,3,50,341,1,80,0.81,39,56,0,1,0,0,1,0,0,155
18,0.8,2,1,1,1,0,35,1,25,286,56,90,0.94,41,1,1,0,0,0,0,1,0,72
22,1,1,1,1,1,124,25,1,0,361,29,86,0.49,42,14,0,1,0,0,0,1,0,52
51,0.92,2,1,1,1,200,48,1,0,2,96,95,1.85,28,38,0,1,0,0,1,0,0,125
22,1,2,1,1,1,150,15,1,18,41,21,97,0.48,45,171,0,1,0,0,0,1,0,58
39,1,3,1,1,1,100,20,2,25,91,143,94,3.65,84,199,1,0,0,0,0,1,0,65
41,1,3,1,1,1,0,30,1,20,113,191,96,3.31,53,180,0,1,0,0,0,1,0,40
35,1,4,1,2,2,100,30,2,20,0,47,97,0.8,12,183,0,0,1,0,1,0,0,110
20,1,2,1,1,1,0,40,1,15,65,45,98,0.76,88,37,0,1,0,0,0,1,0,80
30,1,4,1,1,2,250,85,1,0,213,92,97,1.59,62,53,0,1,0,0,1,0,0,158
16,0.9,2,1,1,1,500,30,1,40,280,115,96,3.93,77,1,0,1,0,0,0,1,0,65
10,0.91,2,1,1,1,200,50,2,30,212,11,85,0.19,30,1,0,0,1,0,0,1,0,70
15,0.54,1,1,1,1,0,20,1,0,364,12,97,0.2,58,1,0,1,0,0,0,1,0,38
15,1,2,1,1,1,500,150,2,65,1,37,96,0.64,36,10,1,0,0,0,1,0,0,145
34,1,6,1,1,4,0,75,2,10,303,194,93,3.27,83,79,0,1,0,0,1,0,0,125
32,1,2,1,1,1,500,60,2,100,178,8,100,0.41,18,123,1,0,0,0,0,1,0,175
10,1,2,1,1,1,175,50,2,50,17,6,93,0.13,39,33,1,0,0,0,1,0,0,175
16,0.78,3,1,0,1,199,59,1,18,327,40,89,0.68,46,42,0,1,0,0,1,0,0,109
15,1,2,2,1,1,0,35,1,20,115,21,83,0.35,18,54,0,1,0,0,0,1,0,67
34,1,2,2,1,1,0,35,1,20,83,23,83,0.39,18,54,0,1,0,0,0,1,0,57
18,1,2,2,1,1,0,35,1,20,97,38,90,0.65,19,54,0,1,0,0,0,1,0,77
37,0.95,5,1,3,3,0,50,2,40,282,115,95,1.94,42,58,0,1,0,0,0,1,0,120
20,0.8,6,2,2,3,500,150,1,0,3,10,100,0.45,86,1,1,0,0,0,1,0,0,419
27,0.7,6,1,2,3,250,80,4,20,109,56,94,0.98,38,59,0,1,0,0,1,0,0,180
19,0.91,3,1,1,1,200,50,2,20,97,20,89,0.35,9,1,0,0,1,0,0,1,0,65
15,0.8,1,1.5,1,1,0,30,1,50,76,48,95,0.85,73,32,0,1,0,0,0,1,0,50
12,1,2,1,1,1,0,80,2,20,32,174,92,2.95,39,46,0,1,0,0,0,1,0,71
11,1,3,1,1,2,1500,75,1,0,256,5,96,0.1,39,41,0,0,1,0,1,0,0,80
23,0.93,4,1,1,2,1000,120,2,20,325,5,80,0.1,1,1,1,0,0,0,1,0,0,250
32,1,2,1,1,1,200,40,1,25,13,88,97,1.98,66,25,1,0,0,0,0,1,0,90
14,0.88,2,1,1,1,200,40,1,15,153,4,85,0.07,40,178,0,0,1,0,0,1,0,47
27,1,6,1,1,4,1200,100,3,25,289,45,97,0.79,41,8,0,1,0,0,1,0,0,170
37,0.8,2,1,1,1,150,50,1,20,3,45,93,0.87,85,62,0,1,0,0,0,1,0,73
17,1,4,1,1,2,250,100,4,30,342,37,98,0.84,37,51,0,1,0,0,1,0,0,150
13,1,2,1,1,1,500,40,1,45,355,19,98,0.33,39,1,0,1,0,0,0,1,0,99
57,0.88,6,1,2,2,125,70,2,35,262,135,93,2.31,40,176,0,1,0,0,1,0,0,115
13,1,2,1,1,1,0,0,1,40,354,17,94,0.3,59,22,0,0,1,0,0,1,0,90
12,1,2,1,1,0,1500,90,1,0,1,13,100,0.35,43,39,1,0,0,0,1,0,0,131
14,1,2,1,1,1,100,50,1,25,42,87,91,1.48,34,1,0,1,0,0,0,1,0,55
30,0.8,3,1,2,2,450,125,3,25,0,70,97,1.77,41,15,0,1,0,0,1,0,0,95
9,1,6,1,2,2,500,150,4,25,0,3,93,0.05,40,31,1,0,0,0,1,0,0,500
28,1,2,1,1,1,300,75,1,25,274,38,98,0.75,84,60,0,0,1,0,0,1,0,50
43,1,4,1,2,2,500,100,4,50,276,106,97,1.81,71,1,0,1,0,0,1,0,0,380
36,1,8,1,3,4,100,108,6,20,281,86,93,1.83,34,181,0,1,0,0,1,0,0,199
11,0.8,2,1,1,1,500,50,1,45,5,11,93,0.33,52,1,1,0,0,0,1,0,0,145
22,1,4,1,1,2,200,80,2,20,334,131,95,2.25,32,187,0,1,0,0,1,0,0,120
19,1,1,1.5,1,1,100,50,1,25,350,35,94,1,86,84,1,0,0,0,0,1,0,86
4,1,2,1,0,1,200,70,1,0,262,162,91,2.75,39,1,1,0,0,0,1,0,0,139
14,1,2,1,1,1,250,75,2,25,23,150,96,2.55,31,131,0,1,0,0,1,0,0,116
45,1,2,1,1,1,100,0,1,40,43,81,99,1.37,89,133,0,0,1,0,0,1,0,80
32,1,2,1,1,1,0,140,2,50,227,180,95,3.11,80,18,1,0,0,0,1,0,0,92
7,0.98,2,1,1,1,100,50,1,10,39,130,81,2.27,80,36,0,0,1,0,0,1,0,50
20,1,4,1,1,1,250,100,1,0,332,98,98,1.67,34,26,0,1,0,0,1,0,0,200
22,0.9,4,1,0,2,100,40,2,10,18,159,97,2.72,62,5,0,0,1,0,1,0,0,98
8,0.7,2,1,1,1,200,80,1,0,11,27,92,0.46,36,24,1,0,0,0,1,0,0,110
65,0.9,3,1,1,1,100,35,1,15,198,19,87,0.43,46,43,0,1,0,0,1,0,0,95
66,1,3,1,1,1,0,0,2,30,282,121,98,2.07,48,38,0,1,0,0,1,0,0,195
23,0.8,2,1.5,1,1,150,50,1,10,0,12,97,0.83,21,1,0,1,0,0,0,1,0,35
9,0.9,4,1,1,2,200,50,2,25,295,77,96,1.32,44,6,0,1,0,0,1,0,0,185
36,1,4,1,2,3,250,100,4,25,301,126,98,2.2,45,134,0,0,1,0,1,0,0,195
33,1,2,1,1,1,0,15,1,0,361,31,93,0.53,72,33,0,1,0,0,0,1,0,79
19,1,4,1,2,2,300,100,1,15,211,17,93,0.3,57,11,0,1,0,0,1,0,0,150
39,1,1,1,1,1,100,25,1,10,341,132,92,2.26,27,42,0,1,0,0,0,1,0,80
19,1,2,1,1,1,0,25,1,25,314,112,94,1.96,19,36,0,1,0,0,0,1,0,70
12,1,2,1,1,1,400,60,1,0,322,52,97,1.1,88,27,0,1,0,0,0,1,0,80
69,1,2,1,1,1,200,50,1,35,131,23,97,0.54,51,112,1,0,0,0,0,1,0,98
62,1,5,1,2,3,200,60,4,30,102,121,95,2.07,39,12,0,1,0,0,1,0,0,140
23,1,2,1,0,1,500,100,1,0,300,106,95,1.86,1,1,1,0,0,0,1,0,0,175
45,1,1,1,1,1,700,19,1,60,332,50,88,1.41,65,40,1,0,0,0,0,1,0,89
16,1,3,1,1,2,0,50,2,75,8,14,96,0.3,41,46,0,1,0,0,1,0,0,178
29,0.78,6,2,3,5,1000,150,6,0,311,27,87,0.47,38,51,0,1,0,0,1,0,0,210
18,1,2,1,1,1,1000,0,2,15,16,82,100,1.5,28,97,1,0,0,0,1,0,0,150
23,1,2,1,1,1,1000,199,1,14,280,2,100,0.03,36,10,0,0,1,0,1,0,0,63
10,1,5,1,2,2,250,100,2,25,0,15,93,0.26,78,12,0,1,0,0,1,0,0,106
3,1,1,1,1,1,300,0,1,0,339,5,92,0.1,11,1,0,0,1,0,0,1,0,39
18,1,2,1,1,1,95,45,1,10,259,128,95,2.9,43,42,1,0,0,0,0,1,0,112
36,0.96,5,1,1,2,150,50,1,10,273,121,89,2.62,83,116,0,1,0,0,0,1,0,69
21,1,6,1,2,3,1500,125,4,25,227,167,94,2.88,42,68,1,0,0,0,1,0,0,200
24,1,4,1,2,2,0,75,3,20,1,60,98,1.03,42,24,0,1,0,0,1,0,0,193
26,0.9,2,1,1,1,250,100,1,0,267,35,87,0.6,38,136,0,1,0,0,1,0,0,110
8,1,2,1,0,0,500,150,1,0,167,13,86,0.22,44,51,1,0,0,0,1,0,0,75
4,1,1,1,1,1,500,40,1,0,13,19,100,0.32,82,5,1,0,0,0,0,1,0,77
51,1,4,1,2,2,500,75,2,0,25,81,98,1.55,82,185,0,0,1,0,1,0,0,150
37,1,2,1,1,1,300,100,1,0,345,124,92,2.15,68,183,1,0,0,0,1,0,0,180
14,1,2,1,1,1,100,20,1,0,365,100,97,1.7,61,183,0,1,0,0,0,1,0,80
44,0.9,3,1,1,1,500,80,2,50,114,80,92,1.38,63,5,1,0,0,0,1,0,0,160
21,0.75,4,1,2,2,250,0,2,25,228,8,90,0.19,58,28,1,0,0,0,1,0,0,199
17,1,2,1,1,2,300,25,2,100,3,44,97,0.76,39,180,1,0,0,0,1,0,0,190
18,1,4,1,1,2,300,75,2,20,354,51,93,0.87,98,56,0,1,0,0,1,0,0,125
21,1,2,1,1,1,200,100,1,0,85,63,87,1.1,39,20,1,0,0,0,1,0,0,145
19,1,4,1,3,2,300,100,2,50,23,43,93,0.83,29,17,0,1,0,0,1,0,0,130
35,1,2,1,2,2,0,85,2,70,295,47,99,0.81,30,31,0,1,0,0,0,1,0,240
28,0.9,2,1,1,1,300,85,1,15,93,113,92,1.98,64,188,1,0,0,0,1,0,0,75
29,0.8,4,2,2,2,350,175,1,0,268,33,97,0.57,29,7,0,1,0,0,1,0,0,189
23,1,2,1,1,1,0,20,1,20,65,33,94,1.87,94,22,0,0,1,0,0,1,0,58
29,1,1,1.5,1,1,500,58,1,7,128,45,97,0.78,70,179,0,1,0,0,0,1,0,60
9,1,5,1,2,4,0,70,4,25,203,34,94,0.59,30,1,0,0,1,0,1,0,0,190
15,1,4,1,2,2,300,125,2,30,204,193,88,3.34,50,11,1,0,0,0,1,0,0,125
17,1,2,1,1,1,250,0,1,50,194,47,98,0.9,47,3,0,1,0,0,0,1,0,94
14,0.9,2,1,1,1,500,120,2,20,44,60,94,1.04,81,67,1,0,0,0,1,0,0,100
31,1,2,1,1,1,0,0,2,15,291,15,91,0.26,43,1,1,0,0,0,0,1,0,128
15,1,4,1,2,2,250,75,4,25,308,151,93,2.6,41,19,0,1,0,0,1,0,0,160
20,1,2,1,1,1,100,15,1,0,1,66,96,1.27,31,28,1,0,0,0,0,1,0,110
17,1,4,1,2,2,500,95,3,25,43,44,93,0.75,50,31,0,1,0,0,1,0,0,285
29,1,6,2.5,3,3,1500,200,1,50,308,2,90,0.1,56,45,0,1,0,0,1,0,0,75
51,1,3,1,0,2,1000,100,1,22,351,20,85,0.36,35,31,1,0,0,0,1,0,0,133
16,0.88,2,1,1,1,200,30,2,100,51,60,96,1.03,71,23,1,0,0,0,1,0,0,200
8,1,4,2,2,2,350,120,1,0,0,14,99,0.24,38,9,1,0,0,0,1,0,0,295
44,1,2,1,0,1,1000,100,1,22,334,23,87,0.56,36,49,1,0,0,0,1,0,0,94
39,1,2,1,1,1,100,100,1,0,251,120,99,2.07,80,18,0,1,0,0,1,0,0,120
8,0.98,4,1,1,2,0,0,3,25,280,6,83,0.12,1,1,1,0,0,0,1,0,0,160
22,1,5,2,2,2,100,80,5,50,2,11,94,0.2,72,35,0,1,0,0,1,0,0,102
29,1,1,1,1,1,100,0,1,50,0,2,100,0.05,33,2,0,0,1,0,0,1,0,70
17,1,3,1,1,2,199,35,2,10,365,91,96,1.56,36,70,0,1,0,0,1,0,0,200
25,1,3,1,1,2,1000,50,2,50,333,64,98,1.2,40,30,0,1,0,0,1,0,0,100
9,1,3,1,1,2,100,20,1,15,189,156,85,2.67,84,138,0,1,0,0,0,1,0,39
29,0.9,2,1,1,1,220,80,2,40,282,26,92,1.11,80,1,0,1,0,0,1,0,0,137
11,1,2,1,1,1,140,85,1,10,335,48,94,0.82,34,43,1,0,0,0,0,1,0,64
17,1,7,1,2,3,250,60,4,30,263,124,89,2.21,50,31,0,1,0,0,1,0,0,140
